layers,full_ensembling_train_accs,full_merging_train_accs,full_merging_REPAIR_train_accs,full_ensembling_test_accs,full_merging_test_accs,full_merging_REPAIR_test_accs,full_ensembling_train_losses,full_merging_train_losses,full_merging_REPAIR_train_losses,full_ensembling_test_losses,full_merging_test_losses,full_merging_REPAIR_test_losses,default_num_params,only_ensemble_i_train_accs,only_ensemble_i_train_losses,only_ensemble_i_test_accs,only_ensemble_i_test_losses,only_ensemble_i_REPAIR_train_accs,only_ensemble_i_REPAIR_train_losses,only_ensemble_i_REPAIR_test_accs,only_ensemble_i_REPAIR_test_losses,only_ensemble_i_num_params,only_merge_i_train_accs,only_merge_i_train_losses,only_merge_i_test_accs,only_merge_i_test_losses,only_merge_i_REPAIR_train_accs,only_merge_i_REPAIR_train_losses,only_merge_i_REPAIR_test_accs,only_merge_i_REPAIR_test_losses,only_merge_i_num_params
1.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.56154,1.2955958,0.541,1.3746476,0.95728,0.12894918,0.8781,0.48248965,9312402.0,0.10038,2.3297849,0.1002,2.334827,1.0,0.03820648,0.9198,0.2664417,36755730.0
2.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.24482,2.5309565,0.2374,2.5435278,0.96852,0.09158581,0.8889,0.44249183,9605906.0,0.10282,2.3073363,0.1021,2.3147385,0.99986,0.046358194,0.916,0.27937007,36167310.0
3.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.4452,1.5167754,0.4295,1.5778779,0.97126,0.083173424,0.8893,0.44841704,10122642.0,0.10154,2.3822806,0.1013,2.3834524,0.99956,0.049754005,0.9177,0.27570283,35134480.0
4.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.39958,1.9382005,0.385,1.9851911,0.97348,0.07692396,0.8874,0.43898404,11007378.0,0.39154,1.8036461,0.3794,1.8331525,0.99916,0.053404685,0.9146,0.280256,33365010.0
5.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.63354,1.0529437,0.6065,1.165607,0.96992,0.08804624,0.8852,0.45687532,12778130.0,0.1247,2.3137681,0.1231,2.316974,0.99978,0.04368016,0.9189,0.26831317,29824786.0
6.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.56992,1.3146281,0.5453,1.4045296,0.96328,0.106445305,0.8793,0.4755921,13957778.0,0.10748,2.1811104,0.1065,2.1900158,0.99998,0.0353226,0.923,0.2563224,27465490.0
7.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.5148,1.3846985,0.497,1.4491006,0.95616,0.13257784,0.8779,0.47978765,13957778.0,0.10432,2.8346536,0.1047,2.840746,1.0,0.02912637,0.9243,0.25245568,27465490.0
8.0,1.0,0.58292,0.9519,0.924,0.5592,0.8755,0.000456267,1.2001814,0.1469599,0.28167555,1.2926089,0.50002944,9236626.0,0.54524,1.2220063,0.522,1.300249,0.9545,0.1746016,0.876,0.3921157,11603602.0,0.1001,2.7548614,0.1,2.7622874,1.0,0.0006762246,0.9234,0.27467805,32178962.0
