alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.0,1.0,2.8809982e-05,0.9915,0.029816011,1.0,2.8809985e-05,0.9915,0.029816007,1.0,2.8809985e-05,0.9915,0.02981601,1.0,2.8465205e-05,0.9917,0.029911643,1.0,2.8806355e-05,0.9915,0.029809942,1.0,2.8593875e-05,0.9915,0.03003895,1.0,2.8821896e-05,0.9915,0.02980789,1.0,2.8602904e-05,0.9917,0.029839065,1.0,2.8806038e-05,0.9915,0.029810712,1.0,2.8470495e-05,0.9918,0.029972212,1.0,2.8813556e-05,0.9915,0.029815393,1.0,2.8679155e-05,0.9917,0.02986807
0.05,1.0,2.7278476e-05,0.9922,0.02928349,0.9999833,0.00049850903,0.9902,0.030271232,1.0,7.2807314e-05,0.9914,0.029525697,1.0,3.53108e-05,0.9915,0.030813705,1.0,6.364376e-05,0.9913,0.029366346,1.0,3.462932e-05,0.9915,0.030430358,1.0,3.9793962e-05,0.9914,0.029130824,1.0,3.0646603e-05,0.9917,0.029868547,1.0,3.1062176e-05,0.9918,0.0291487,1.0,2.8426766e-05,0.9919,0.0294655,1.0,2.7330661e-05,0.9922,0.029279578,1.0,2.7088283e-05,0.9922,0.029410796
0.1,1.0,2.6077638e-05,0.9921,0.02881075,0.9963,0.0128033655,0.9845,0.050510947,0.9999833,0.00034082987,0.9909,0.031576224,1.0,5.811887e-05,0.9919,0.032336,0.9999833,0.00023607032,0.9909,0.030827077,1.0,5.4397617e-05,0.992,0.031484846,1.0,6.3611966e-05,0.9917,0.029009568,1.0,3.5883302e-05,0.9917,0.030000864,1.0,3.4343946e-05,0.9919,0.028627794,1.0,2.893662e-05,0.992,0.029210031,1.0,2.605998e-05,0.9921,0.028804092,1.0,2.5860763e-05,0.9922,0.028957758
0.15,1.0,2.5148192e-05,0.9921,0.028396884,0.94593334,0.13289401,0.9353,0.17044394,0.99941665,0.0016844744,0.9892,0.036090884,0.9999833,0.00013030843,0.9918,0.03464298,0.99978334,0.0010155169,0.9897,0.034127265,0.9999833,0.000115084134,0.9919,0.033014335,1.0,0.00011324807,0.9914,0.02935427,1.0,4.634826e-05,0.9923,0.030426305,1.0,3.8580263e-05,0.9917,0.028221741,1.0,2.982983e-05,0.992,0.02888679,1.0,2.5150448e-05,0.9921,0.028390877,1.0,2.4964125e-05,0.9921,0.028717767
0.2,1.0,2.4446732e-05,0.9925,0.0280413,0.8196833,0.5143839,0.8124,0.5441807,0.99795,0.005972992,0.9878,0.043040987,0.99986666,0.00036232578,0.9916,0.037172098,0.9989833,0.0034969372,0.9887,0.03931522,0.9999,0.00029894724,0.9919,0.034867596,0.9999833,0.00021237125,0.9911,0.030055003,1.0,6.4867556e-05,0.9923,0.031066941,1.0,4.3585467e-05,0.9919,0.0279224,1.0,3.1471784e-05,0.9924,0.02864844,1.0,2.4459705e-05,0.9925,0.028036768,1.0,2.4405977e-05,0.9925,0.028252402
0.25,1.0,2.394064e-05,0.9926,0.027743697,0.69086665,1.0425322,0.6924,1.0591898,0.99478334,0.014758974,0.986,0.052525025,0.9997333,0.00094770617,0.9915,0.039826415,0.99698335,0.008731009,0.9874,0.04605356,0.99985,0.0007177012,0.9917,0.036950666,0.9999833,0.00039225555,0.9907,0.030965094,1.0,9.451329e-05,0.9921,0.03181035,1.0,4.9322935e-05,0.9922,0.027678028,1.0,3.365269e-05,0.9924,0.028576655,1.0,2.3924686e-05,0.9926,0.027737208,1.0,2.3877059e-05,0.9926,0.027969923
0.3,1.0,2.3606284e-05,0.9927,0.027503956,0.48726666,1.6747711,0.4906,1.682486,0.99011666,0.028045649,0.9832,0.06448462,0.9993167,0.0021745411,0.991,0.04277406,0.99415,0.016792296,0.9853,0.054162987,0.99946666,0.0015141928,0.9914,0.039003182,0.99993336,0.0006759817,0.9904,0.031948686,0.9999833,0.00014229036,0.9922,0.03247845,1.0,5.513421e-05,0.9918,0.027473643,1.0,3.571036e-05,0.9926,0.028484713,1.0,2.3589251e-05,0.9928,0.027497621,1.0,2.3537536e-05,0.9928,0.027699828
0.35,1.0,2.3427316e-05,0.9929,0.02732206,0.27038333,2.32888,0.2676,2.3343296,0.9853167,0.04413854,0.9799,0.07797075,0.99845,0.0041730525,0.9904,0.045508016,0.9906,0.026566582,0.9828,0.0629684,0.99895,0.0027714495,0.9903,0.040906973,0.9998,0.001057377,0.9902,0.032848455,0.9999667,0.00020035592,0.9919,0.033046376,1.0,6.076208e-05,0.9917,0.027284333,1.0,3.8205893e-05,0.9926,0.028494705,1.0,2.3416673e-05,0.9929,0.0273145,1.0,2.3273498e-05,0.9927,0.0274817
0.4,1.0,2.3391654e-05,0.9927,0.027197907,0.1391,2.8708162,0.1376,2.8738809,0.9802667,0.059874937,0.9747,0.09091565,0.99761665,0.006555327,0.9893,0.04802007,0.98766667,0.036014378,0.9805,0.07116516,0.99848336,0.004286126,0.9903,0.042544246,0.99965,0.0014572247,0.99,0.033522982,0.99995,0.0002700229,0.9918,0.033508647,1.0,6.55055e-05,0.9917,0.027129242,1.0,4.0058734e-05,0.993,0.028355718,1.0,2.3406503e-05,0.9927,0.027197184,1.0,2.3245919e-05,0.9926,0.027378893
0.45000002,1.0,2.349255e-05,0.9927,0.02713114,0.10783333,3.2461052,0.1097,3.2452867,0.97681665,0.07156598,0.9718,0.10053447,0.9970667,0.008565827,0.9888,0.049517468,0.98553336,0.042897142,0.9791,0.07703571,0.9981167,0.005567562,0.9902,0.043659836,0.99953336,0.0017702059,0.99,0.03390683,0.99993336,0.00032738002,0.9918,0.03390935,1.0,6.879425e-05,0.9919,0.026997674,1.0,4.2012955e-05,0.9929,0.028341822,1.0,2.349037e-05,0.9927,0.027129533,1.0,2.34329e-05,0.9927,0.027428674
