alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.0,1.0,5.660844e-05,0.9919,0.035391398,1.0,5.6608445e-05,0.9919,0.035391398,1.0,5.660845e-05,0.9919,0.035391398,1.0,5.5639375e-05,0.9919,0.035372682,1.0,5.662249e-05,0.9919,0.03538719,1.0,5.5818044e-05,0.9921,0.035389513,1.0,5.658672e-05,0.9919,0.035391267,1.0,5.5623183e-05,0.992,0.035419084,1.0,5.6691486e-05,0.992,0.035381924,1.0,5.549095e-05,0.992,0.03519258,1.0,5.6608445e-05,0.9919,0.035391398,1.0,5.5460237e-05,0.9921,0.03533487
0.05,1.0,5.0929673e-05,0.9924,0.034353834,0.9996833,0.0015133613,0.9895,0.036236785,1.0,0.00015443996,0.9908,0.034423728,1.0,6.619964e-05,0.9912,0.035986304,1.0,0.00012697473,0.9911,0.03464104,1.0,6.215613e-05,0.9911,0.036224578,1.0,7.536794e-05,0.991,0.034274757,1.0,5.9352715e-05,0.9911,0.035339203,1.0,5.7720452e-05,0.9922,0.034154255,1.0,5.367742e-05,0.9917,0.034446325,1.0,5.0906358e-05,0.9924,0.034353115,1.0,5.019632e-05,0.9922,0.03432247
0.1,1.0,4.6460376e-05,0.9925,0.0334416,0.9772,0.058386046,0.9659,0.097882904,0.99976665,0.0009999713,0.9901,0.037734482,1.0,0.00013879577,0.9915,0.038152605,0.99981666,0.0007109437,0.9905,0.03756218,1.0,0.000113492206,0.9911,0.03850597,0.9999833,0.0001357683,0.9909,0.03417261,1.0,8.000023e-05,0.9912,0.03572141,1.0,6.1810904e-05,0.9922,0.03303372,1.0,5.4819542e-05,0.9919,0.03361606,1.0,4.646193e-05,0.9926,0.033441722,1.0,4.6007055e-05,0.9923,0.033398572
0.15,1.0,4.2927542e-05,0.9925,0.03264947,0.8674167,0.3839821,0.8572,0.41861033,0.9982,0.0053717755,0.9881,0.04511687,0.99985,0.0005523603,0.9907,0.041646555,0.9987,0.0035421907,0.989,0.043807015,0.99993336,0.0003833961,0.9906,0.041341722,0.99995,0.00030953344,0.9912,0.034933455,0.9999833,0.00014281423,0.9912,0.036687348,1.0,6.897828e-05,0.9921,0.03212609,1.0,5.941285e-05,0.9919,0.033066228,1.0,4.294845e-05,0.9925,0.03264592,1.0,4.2612926e-05,0.9926,0.032379996
0.2,1.0,4.0134848e-05,0.9926,0.031972606,0.7769,0.8112978,0.7703,0.8390471,0.99383336,0.017211707,0.9847,0.05876509,0.99911666,0.0021545924,0.9893,0.046740126,0.9960167,0.011308242,0.9857,0.054539654,0.99938333,0.0014450082,0.989,0.045525566,0.9998,0.00074301584,0.9905,0.036539283,0.99993336,0.00030683397,0.9906,0.03825154,1.0,7.856601e-05,0.992,0.03142424,1.0,6.7352536e-05,0.992,0.032651484,1.0,4.015084e-05,0.9926,0.031971738,1.0,4.0354145e-05,0.9925,0.03186786
0.25,1.0,3.7938178e-05,0.9926,0.0314081,0.63493335,1.2414912,0.6361,1.2492554,0.9874,0.038884,0.9774,0.080443285,0.99803334,0.0058480813,0.9883,0.053607788,0.9913,0.026255904,0.9812,0.07095671,0.9986167,0.0038923163,0.9882,0.051132567,0.99948335,0.0015953033,0.99,0.03885939,0.99971664,0.0006800535,0.9901,0.039969042,1.0,9.064893e-05,0.9923,0.03096451,1.0,7.827727e-05,0.9917,0.03230784,1.0,3.7932667e-05,0.9926,0.03140496,1.0,3.8178678e-05,0.9926,0.031367645
0.3,1.0,3.6232534e-05,0.9926,0.030956483,0.401,1.6782799,0.4097,1.6713568,0.97781664,0.07013692,0.9697,0.110350795,0.99635,0.011836956,0.9875,0.061385263,0.9842167,0.048549004,0.9763,0.093153045,0.99755,0.007973563,0.9869,0.05747206,0.9989,0.0029231783,0.9892,0.0415838,0.9995,0.0012430294,0.9902,0.04161203,1.0,0.00010293081,0.9922,0.03069457,1.0,8.973511e-05,0.992,0.03224978,1.0,3.622547e-05,0.9926,0.03095795,1.0,3.6770856e-05,0.9927,0.030898074
0.35,1.0,3.494074e-05,0.9927,0.03062143,0.23093334,2.0252616,0.2371,2.01694,0.96681666,0.10678628,0.9581,0.1454479,0.99425,0.019770779,0.9853,0.06968563,0.9766833,0.07492786,0.9683,0.11869342,0.99576664,0.013429017,0.9861,0.06421089,0.99833333,0.0045681885,0.9886,0.04427289,0.9992667,0.0019625586,0.9897,0.04331321,0.9999833,0.00011540848,0.9923,0.030515265,0.9999833,0.0001035372,0.992,0.032295145,1.0,3.4929457e-05,0.9927,0.03062283,1.0,3.5616657e-05,0.9927,0.03054322
0.4,1.0,3.4007964e-05,0.9928,0.030407276,0.1627,2.2480273,0.1673,2.2401454,0.95785,0.14183216,0.9488,0.1789118,0.99223334,0.027765052,0.984,0.077971846,0.9702167,0.100054815,0.9617,0.14280221,0.99431664,0.019313226,0.9849,0.07057734,0.9977,0.0062224125,0.9885,0.04645761,0.99908334,0.0026512672,0.9898,0.044517756,0.9999833,0.00012576989,0.9922,0.030425828,0.9999833,0.00011307698,0.9924,0.032327745,1.0,3.4009412e-05,0.9928,0.030408865,1.0,3.4446606e-05,0.9927,0.03034836
0.45000002,1.0,3.3395663e-05,0.9924,0.030315721,0.13976666,2.3762877,0.1447,2.369709,0.9508167,0.16744415,0.9435,0.20259647,0.9908,0.034017026,0.9831,0.08342606,0.96555,0.11819566,0.9578,0.16012636,0.9931667,0.023765892,0.984,0.07565064,0.99731666,0.007454225,0.9882,0.047981136,0.9988833,0.003137346,0.9896,0.045578066,0.9999667,0.00013204213,0.992,0.030391105,0.9999833,0.00011771842,0.9923,0.032187156,1.0,3.3388096e-05,0.9924,0.030319246,1.0,3.383683e-05,0.9924,0.030229954
