alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.0,0.1,2.3025851,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.05,0.1,2.3025854,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.1,0.1,2.3025851,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.15,0.1,2.3025854,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.2,0.1,2.3025851,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.25,0.1,2.3025851,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.3,0.1,2.3025846,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.35,0.1,2.3025846,0.1,2.3025851,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436,0.1,2.3023438,0.1,2.3023436
0.4,0.1,2.302585,0.1,2.3025856,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.45000002,0.1,2.302585,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.5,0.1,2.3025851,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
0.55,0.1,2.3025844,0.1,2.3025851,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539,0.1,2.302539
