alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.5,1.0,2.9314278e-05,0.9931,0.026055072,0.09888333,3.2780135,0.0994,3.275082,0.9716667,0.093116425,0.9657,0.123454645,0.99516666,0.014155957,0.9867,0.059370954,0.9826,0.054022864,0.9756,0.08602412,0.9971167,0.008474308,0.9879,0.048084605,0.9992833,0.0023880093,0.9896,0.03601799,0.99981666,0.00065793545,0.9914,0.033673994,1.0,8.8963076e-05,0.9927,0.026472222,1.0,6.88753e-05,0.9931,0.027367886,1.0,2.9329349e-05,0.9931,0.026061134,1.0,3.0162531e-05,0.9933,0.02613989
0.55,1.0,2.9410692e-05,0.993,0.026133593,0.1058,3.1491518,0.1069,3.1514292,0.9731333,0.08712648,0.9667,0.11881912,0.99556667,0.012726386,0.9871,0.058879375,0.98361665,0.05084252,0.9758,0.08385296,0.99738336,0.00782803,0.9878,0.046932958,0.99935,0.002193103,0.9896,0.035951648,0.99983335,0.0005864724,0.9916,0.0336285,1.0,8.7007844e-05,0.993,0.026610037,1.0,7.0288144e-05,0.9931,0.027221873,1.0,2.9426425e-05,0.993,0.026137348,1.0,3.010995e-05,0.9932,0.02625889
0.6,1.0,2.9719868e-05,0.9933,0.026289716,0.16981667,2.8187964,0.1727,2.8236105,0.9771,0.072450645,0.97,0.10670673,0.99623334,0.010047624,0.9873,0.05614232,0.9860167,0.042470925,0.9779,0.077253334,0.99778336,0.006072297,0.9887,0.044792414,0.9995,0.001791367,0.9896,0.035345197,0.99985,0.0005458842,0.9914,0.03255898,1.0,8.289797e-05,0.993,0.02673627,1.0,6.4771186e-05,0.993,0.02764537,1.0,2.9718629e-05,0.9933,0.026294157,1.0,2.9989053e-05,0.9931,0.026316797
0.65,1.0,3.0251504e-05,0.9929,0.026525488,0.29365,2.291167,0.2969,2.2980876,0.98275,0.05293354,0.9749,0.090336755,0.9974667,0.0064385775,0.9881,0.051552992,0.98915,0.031063158,0.9814,0.06798271,0.99841666,0.0042074816,0.9888,0.04240141,0.9997,0.0012958432,0.9896,0.034276288,0.9999167,0.00038672925,0.992,0.031963646,1.0,7.709647e-05,0.993,0.026888682,1.0,6.2416555e-05,0.993,0.027413165,1.0,3.025324e-05,0.9929,0.02653053,1.0,3.0832485e-05,0.9933,0.026823876
0.7,1.0,3.1022035e-05,0.993,0.026842019,0.47086668,1.639586,0.4778,1.6533587,0.98831666,0.03319758,0.9801,0.07332528,0.9987,0.0033311434,0.9887,0.04724541,0.99291664,0.019369278,0.9834,0.057878505,0.99918336,0.0023129624,0.9899,0.03967922,0.99983335,0.0008260095,0.99,0.03298802,0.99993336,0.0002552886,0.9916,0.03149977,1.0,7.0350114e-05,0.993,0.02710028,1.0,5.7000078e-05,0.9929,0.027452614,1.0,3.1025458e-05,0.993,0.026844438,1.0,3.1276082e-05,0.9931,0.026813215
0.75,1.0,3.205792e-05,0.9927,0.027239287,0.68126667,1.0205774,0.6786,1.0471458,0.9937,0.016976947,0.9844,0.058531847,0.9996167,0.001408666,0.9901,0.042332955,0.9963667,0.009814186,0.987,0.048641376,0.9996833,0.0010448952,0.9906,0.03701162,0.9999167,0.00047529806,0.9907,0.031650424,0.9999667,0.00017568796,0.9924,0.03065824,1.0,6.35267e-05,0.9928,0.027315402,1.0,5.321539e-05,0.993,0.0276251,1.0,3.2069962e-05,0.9927,0.027241047,1.0,3.2543037e-05,0.9928,0.027375346
0.8,1.0,3.3395696e-05,0.9927,0.027716238,0.81831664,0.5141333,0.8091,0.54952335,0.99773335,0.00650451,0.9871,0.04677783,0.99986666,0.00052699936,0.9908,0.0379874,0.9987,0.0037623376,0.9886,0.040968668,0.99988335,0.00041166856,0.9911,0.034575976,0.9999833,0.00025946213,0.9917,0.030552667,1.0,0.00011375998,0.9927,0.030238178,1.0,5.717994e-05,0.9925,0.027635343,1.0,5.0039598e-05,0.9926,0.027920067,1.0,3.3394463e-05,0.9927,0.02772077,1.0,3.413037e-05,0.9926,0.02782712
0.85,1.0,3.508644e-05,0.9926,0.028271299,0.94,0.14939432,0.9297,0.18900567,0.9996,0.0017171144,0.9896,0.037979163,1.0,0.00020672649,0.9923,0.034331612,0.99985,0.0010309077,0.9903,0.034989465,1.0,0.00016451588,0.9921,0.03228497,1.0,0.00014368755,0.9925,0.029742649,1.0,8.3816805e-05,0.9923,0.029758038,1.0,5.163068e-05,0.9926,0.028065627,1.0,4.5398338e-05,0.9924,0.028317157,1.0,3.508164e-05,0.9926,0.02827547,1.0,3.5534445e-05,0.9928,0.028179124
0.9,1.0,3.7198675e-05,0.9924,0.028902868,0.99535,0.015472908,0.9828,0.0542685,0.9999833,0.00035140864,0.9917,0.032374103,1.0,8.478919e-05,0.9923,0.03235337,1.0,0.00024609524,0.9912,0.03119316,1.0,7.868e-05,0.9924,0.031237228,1.0,8.453023e-05,0.9924,0.029371615,1.0,6.0416445e-05,0.9925,0.029758224,1.0,4.7255206e-05,0.9927,0.028648272,1.0,4.2849897e-05,0.9923,0.028989349,1.0,3.7205336e-05,0.9924,0.028903706,1.0,3.7971367e-05,0.9924,0.028857064
0.95,1.0,3.98248e-05,0.9924,0.029609721,1.0,0.00060337485,0.9902,0.031565286,1.0,8.860173e-05,0.992,0.030068755,1.0,5.2972333e-05,0.9922,0.03107064,1.0,7.847036e-05,0.9921,0.029760372,1.0,5.1785453e-05,0.9923,0.030598778,1.0,5.5377917e-05,0.9924,0.029545587,1.0,4.8922608e-05,0.9923,0.029760543,1.0,4.4269415e-05,0.9926,0.02940793,1.0,4.268755e-05,0.9927,0.029425211,1.0,3.9829407e-05,0.9924,0.029610073,1.0,4.0413277e-05,0.9926,0.029404273
