alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.55,0.99914,0.0040368373,0.9618931,0.18286745,0.1892106,2.2454104,0.1958743,2.240139,0.9017159,0.61512154,0.8871389,0.68885756,0.96080923,0.121458925,0.94353104,0.21422042,0.92056733,0.5068488,0.9040028,0.5829793,0.96378505,0.11411854,0.9466042,0.20622298,0.9808619,0.086312614,0.95002306,0.17941912,0.9698459,0.09478421,0.94622004,0.20169574,0.9950721,0.021346161,0.9560541,0.17799498,0.970856,0.09700942,0.9433774,0.20372097,0.99914,0.0040366994,0.96185464,0.18286122,0.9990991,0.027611721,0.96181625,0.14607443
0.6,0.9990991,0.0040449263,0.961701,0.18387514,0.18934709,2.168134,0.1961048,2.1686213,0.91726387,0.52914345,0.8998156,0.60328233,0.9659009,0.10503017,0.94552857,0.20995486,0.93323505,0.43397126,0.91391367,0.51018727,0.96809864,0.098857835,0.9478334,0.20304717,0.9832098,0.07736355,0.95056087,0.17621747,0.9745007,0.08055538,0.9482176,0.19689561,0.99550897,0.019769156,0.9566303,0.17837904,0.9764937,0.07998078,0.9461432,0.19489887,0.9990991,0.0040448457,0.961701,0.18388431,0.9990991,0.025241494,0.961701,0.14674169
0.65,0.9991127,0.0040954137,0.9617778,0.1854549,0.2873855,1.959206,0.28000155,1.9783466,0.93864065,0.40995583,0.9161801,0.48493138,0.97278076,0.08252559,0.94810236,0.2040316,0.9494929,0.33559355,0.9263983,0.41276234,0.9743915,0.07801324,0.9495237,0.19861178,0.98628116,0.065082386,0.95213586,0.17219083,0.9805889,0.06238169,0.95048404,0.19135286,0.99606866,0.017733822,0.95655346,0.17916264,0.9835238,0.059619367,0.9490627,0.18531282,0.9991127,0.004095133,0.9617778,0.18545409,0.99914,0.022091402,0.9607791,0.14844225
0.7,0.9990991,0.0041908394,0.9616626,0.18761553,0.6257013,1.535317,0.6064075,1.5907373,0.9585432,0.28437528,0.93047017,0.36243117,0.98039776,0.05920796,0.9504072,0.19880626,0.96632403,0.23386171,0.9375384,0.31498036,0.98159903,0.05610976,0.95194376,0.19488467,0.9895846,0.05136875,0.95355713,0.16868235,0.9869364,0.044534195,0.95163643,0.18690713,0.99681944,0.01546903,0.9569376,0.1804997,0.9896938,0.04155922,0.95205903,0.17782664,0.9990991,0.004190456,0.961701,0.18762547,0.9990581,0.018708905,0.95993394,0.15168135
0.75,0.99914,0.004335691,0.96139365,0.19036502,0.84524345,0.9445238,0.8236017,1.0307953,0.9753607,0.1765308,0.9418024,0.2627512,0.9871685,0.03905706,0.95251995,0.19552653,0.979374,0.14705165,0.94487554,0.23724136,0.98832875,0.037480757,0.95294255,0.19256584,0.99266964,0.038127553,0.95467114,0.16702482,0.9917414,0.030133013,0.9531346,0.18455845,0.9972835,0.013212974,0.9568992,0.1827728,0.99393916,0.027896427,0.95382607,0.17454447,0.99914,0.0043363958,0.96139365,0.19036579,0.9990035,0.015468228,0.958551,0.15677324
0.8,0.9990991,0.0045368713,0.96047175,0.19371021,0.94085205,0.43524468,0.9113015,0.5259789,0.98711383,0.09825564,0.9484865,0.19865903,0.9927925,0.024688661,0.9550169,0.19443098,0.9893799,0.08362276,0.94971573,0.18821901,0.9931065,0.023820166,0.95497847,0.1924514,0.9950585,0.02676686,0.95601565,0.16820222,0.9950039,0.019827299,0.95405656,0.18446821,0.9978159,0.011139376,0.9568992,0.18617748,0.9963007,0.01862301,0.9548248,0.17514262,0.9990991,0.004537683,0.96047175,0.19370057,0.998867,0.012696051,0.95766747,0.16401568
0.85,0.9990854,0.00480416,0.95993394,0.19766118,0.9803841,0.1594197,0.94295484,0.25705016,0.9942258,0.04933554,0.9530962,0.16854298,0.9961915,0.015368263,0.9559388,0.19565785,0.99474454,0.0432891,0.9541718,0.16632798,0.9962188,0.015071489,0.95590043,0.19457206,0.9968604,0.018019605,0.9568224,0.1730924,0.9970105,0.013379193,0.9552858,0.18776378,0.99828005,0.009364404,0.9568224,0.19076109,0.997734,0.012797496,0.9555931,0.17992224,0.9990854,0.0048033963,0.95993394,0.19766799,0.9988397,0.010340173,0.9571681,0.17334871
0.9,0.9990172,0.0051504537,0.95858943,0.2022351,0.9948674,0.05004379,0.95213586,0.17165142,0.997188,0.022935387,0.9555547,0.16468458,0.99782956,0.010139314,0.9563614,0.19923978,0.9973108,0.02097782,0.9560541,0.16582744,0.9978705,0.010011854,0.95632297,0.1990057,0.99796605,0.011984988,0.9569376,0.18193664,0.9980343,0.00948502,0.95590043,0.19371615,0.9984302,0.007947548,0.9572065,0.19663918,0.99838924,0.009278638,0.9559388,0.18818392,0.9990172,0.005150035,0.9586278,0.20224401,0.9987987,0.008518461,0.9565151,0.18474703
0.95,0.9988943,0.005591706,0.95755225,0.2074546,0.99812984,0.015039183,0.95597726,0.1714564,0.99836195,0.010807891,0.9567071,0.18042652,0.9984302,0.007424851,0.9568992,0.20538257,0.9984029,0.010394297,0.95674556,0.18203092,0.99844384,0.007378838,0.95643824,0.2053617,0.99844384,0.008234657,0.9569376,0.19520871,0.99852574,0.007313262,0.9558236,0.20238067,0.99866223,0.00687779,0.9570529,0.20414604,0.9986759,0.0072707846,0.9560925,0.19949488,0.9988943,0.005592715,0.95755225,0.20745012,0.9987987,0.0071527064,0.9561309,0.19806491
1.0,0.9987714,0.006147188,0.95601565,0.21334268,0.9987714,0.00614728,0.95601565,0.21334663,0.9987714,0.0061471974,0.9560541,0.21334597,0.9987987,0.006158502,0.9561309,0.21357343,0.9987714,0.006148327,0.9560925,0.21333796,0.9987714,0.006161503,0.9561693,0.21327789,0.9987714,0.0061475215,0.9560925,0.21333702,0.9987714,0.006178579,0.9559388,0.21335493,0.9987714,0.0061478857,0.9560925,0.21334122,0.9987714,0.006130384,0.95597726,0.21338302,0.9987714,0.0061476533,0.9561309,0.21333814,0.9987851,0.0061826915,0.95601565,0.21345432
