alphas,ensembling_train_accs,ensembling_train_losses,ensembling_test_accs,ensembling_test_losses,naive_train_accs,naive_train_losses,naive_test_accs,naive_test_losses,merging_train_accs,merging_train_losses,merging_test_accs,merging_test_losses,merging_REPAIR_train_accs,merging_REPAIR_train_losses,merging_REPAIR_test_accs,merging_REPAIR_test_losses,partial_merging_1.1_train_accs,partial_merging_1.1_train_losses,partial_merging_1.1_test_accs,partial_merging_1.1_test_losses,partial_merging_REPAIR_1.1_train_accs,partial_merging_REPAIR_1.1_train_losses,partial_merging_REPAIR_1.1_test_accs,partial_merging_REPAIR_1.1_test_losses,partial_merging_1.5_train_accs,partial_merging_1.5_train_losses,partial_merging_1.5_test_accs,partial_merging_1.5_test_losses,partial_merging_REPAIR_1.5_train_accs,partial_merging_REPAIR_1.5_train_losses,partial_merging_REPAIR_1.5_test_accs,partial_merging_REPAIR_1.5_test_losses,partial_merging_1.8_train_accs,partial_merging_1.8_train_losses,partial_merging_1.8_test_accs,partial_merging_1.8_test_losses,partial_merging_REPAIR_1.8_train_accs,partial_merging_REPAIR_1.8_train_losses,partial_merging_REPAIR_1.8_test_accs,partial_merging_REPAIR_1.8_test_losses,partial_merging_2.0_train_accs,partial_merging_2.0_train_losses,partial_merging_2.0_test_accs,partial_merging_2.0_test_losses,partial_merging_REPAIR_2.0_train_accs,partial_merging_REPAIR_2.0_train_losses,partial_merging_REPAIR_2.0_test_accs,partial_merging_REPAIR_2.0_test_losses
0.5,0.99995905,0.0006884215,0.9690381,0.1310344,0.19002962,2.2829156,0.19671942,2.2790318,0.93251157,0.3496869,0.9189459,0.3939156,0.9869091,0.046922896,0.9577443,0.17038798,0.9203762,0.38929132,0.90930396,0.43364513,0.9875097,0.045228638,0.9596266,0.16180699,0.71953535,1.1540179,0.6788568,1.23752,0.98808306,0.048363417,0.9578596,0.15593101,0.41971415,2.032567,0.3970882,2.0485225,0.99440324,0.053673487,0.9606638,0.15657581,0.19217277,2.2226675,0.19821759,2.2224336,0.99995905,0.096216105,0.9692302,0.19895098
0.55,0.99995905,0.0006922416,0.9690381,0.13116892,0.21657999,2.2785394,0.22921789,2.2748916,0.9361972,0.33000347,0.9220959,0.37322238,0.98782367,0.042994127,0.9580516,0.16821676,0.92567265,0.36621785,0.9142209,0.40996492,0.9886154,0.04152044,0.9598955,0.15933737,0.75424874,1.0670625,0.71969116,1.1517068,0.9894891,0.044131458,0.9587815,0.15288916,0.48892257,1.9461459,0.46911493,1.967189,0.9951677,0.05012121,0.9612016,0.15358302,0.23462604,2.1547196,0.2268362,2.1608162,0.99995905,0.09219453,0.968846,0.1951021
0.6,0.99995905,0.0007010238,0.96869236,0.13159668,0.2443589,2.2465916,0.25387985,2.2450593,0.9469266,0.27591023,0.9310848,0.32136965,0.99090874,0.03290574,0.95970345,0.16368261,0.9396645,0.30238667,0.9242471,0.3488592,0.9911954,0.032199394,0.96139365,0.15505905,0.83406365,0.83181477,0.8100031,0.91571057,0.9921782,0.03422126,0.96027964,0.14763048,0.64352894,1.660286,0.62146586,1.7004493,0.99656004,0.041069753,0.96250767,0.14774424,0.5583903,1.8781003,0.53572524,1.909082,0.99995905,0.080362916,0.96811616,0.18438135
0.65,0.9999727,0.0007149997,0.96861553,0.13231926,0.29187655,2.086325,0.28549477,2.0940075,0.961246,0.20465644,0.9412262,0.25762725,0.9940074,0.021475531,0.9613168,0.15822487,0.9570143,0.21938154,0.9383835,0.27381068,0.9941439,0.021422721,0.9620083,0.15063863,0.9090872,0.5337679,0.8919407,0.6128208,0.995154,0.02310553,0.9620083,0.14181314,0.81604487,1.1555574,0.7997849,1.220659,0.9982391,0.030286398,0.9628918,0.14084457,0.8480009,1.3184593,0.8179164,1.3917906,0.9999454,0.063995026,0.9678857,0.16966414
0.7,0.99995905,0.0007345764,0.9685387,0.1333405,0.6109587,1.629899,0.6021051,1.6563821,0.975429,0.13474162,0.9499846,0.20122921,0.99658734,0.012179174,0.9632375,0.1534944,0.97355884,0.13996376,0.9482176,0.2084502,0.9965464,0.012607196,0.9630839,0.1472036,0.9572737,0.2817718,0.9321988,0.35966563,0.9973654,0.014242234,0.96408266,0.1369757,0.92788404,0.59594935,0.90795946,0.6740642,0.99931747,0.020717245,0.963929,0.13486186,0.95792896,0.6628176,0.9216733,0.7681188,0.99993175,0.046009965,0.9671558,0.1542235
0.75,0.99995905,0.00076036283,0.96803933,0.13466631,0.8399607,0.91572434,0.83819914,0.9559395,0.986445,0.07852065,0.95678395,0.16274941,0.99838924,0.0063486407,0.9644284,0.14971885,0.98636305,0.07850587,0.95732176,0.16468947,0.99815714,0.0068236687,0.96477413,0.14469351,0.9836057,0.12560987,0.9513291,0.21353745,0.998826,0.0084092785,0.9652735,0.13403648,0.97683495,0.23071103,0.9452597,0.3145003,0.99982256,0.013337522,0.9644284,0.13074313,0.98995316,0.2427892,0.9508682,0.3521031,0.99993175,0.029964503,0.9669637,0.14133781
0.8,0.9999454,0.000793208,0.9679241,0.13630372,0.944879,0.3397457,0.92474645,0.39604828,0.9936115,0.039928135,0.9608943,0.1424778,0.9993857,0.0033230907,0.96531194,0.14687455,0.99404836,0.03818977,0.96139365,0.14209002,0.9993038,0.0036357562,0.9652735,0.1430272,0.99437594,0.048173048,0.96047175,0.15080461,0.99959046,0.0050172247,0.965965,0.1332352,0.99373436,0.07404799,0.9596266,0.17117147,0.9998635,0.008230338,0.96511984,0.12922823,0.9969423,0.074494965,0.9608943,0.18326263,0.99993175,0.017390445,0.96665645,0.13265869
0.85,0.9999454,0.0008342615,0.96727103,0.13826014,0.9866634,0.09223857,0.9530194,0.18064319,0.99698323,0.016879445,0.9638138,0.1351732,0.99984986,0.001957949,0.96569604,0.14526677,0.99724257,0.015383042,0.96419793,0.1342241,0.9998089,0.00213036,0.9663491,0.14247228,0.9978705,0.015866723,0.9640058,0.13107978,0.99984986,0.003121498,0.96646434,0.13429889,0.99804795,0.020855347,0.9642363,0.13105042,0.9999181,0.004921134,0.9658113,0.13033248,0.9986486,0.021533448,0.96419793,0.13397412,0.99993175,0.008738968,0.96619546,0.12909609
0.9,0.9999454,0.00088505034,0.96711737,0.14054252,0.9969696,0.018530957,0.9635833,0.13348155,0.99868953,0.00524053,0.96577287,0.13545729,0.99993175,0.0013762142,0.9663491,0.14473738,0.9990308,0.004685983,0.96600336,0.13462405,0.99990445,0.0014642047,0.9665796,0.14299572,0.9994403,0.00463713,0.9655808,0.12987024,0.9998908,0.0020486368,0.9665412,0.13699459,0.9995768,0.005782387,0.96565765,0.12632307,0.99993175,0.002890434,0.9660802,0.13376686,0.99976796,0.006563608,0.965504,0.12630986,0.99993175,0.004147419,0.9663107,0.13126402
0.95,0.99993175,0.0009475695,0.9669637,0.14315717,0.99976796,0.0027195208,0.9667333,0.13347803,0.9998908,0.0015245614,0.96700215,0.1396695,0.99993175,0.0011232686,0.96677166,0.14506988,0.9998908,0.001504853,0.96677166,0.13918844,0.99993175,0.0011564658,0.96646434,0.1441627,0.99990445,0.0017159587,0.96669483,0.1362951,0.99993175,0.0014075421,0.96688694,0.14099126,0.99993175,0.0020714432,0.9663107,0.13383287,0.99993175,0.0016928731,0.96642596,0.13917631,0.99993175,0.002350957,0.966157,0.13325882,0.99993175,0.0019998464,0.9663491,0.1374521
1.0,0.99993175,0.001024383,0.9662723,0.14610922,0.99993175,0.0010244093,0.9662723,0.14610833,0.99993175,0.0010244419,0.9662723,0.14611122,0.99993175,0.0010135047,0.9663875,0.1462292,0.99993175,0.001024365,0.9662723,0.14611067,0.99993175,0.0010135288,0.9663491,0.14616923,0.99993175,0.0010244009,0.9662723,0.14610998,0.99993175,0.0010139862,0.96646434,0.14624098,0.99993175,0.0010243759,0.9662723,0.14610903,0.99993175,0.0010104532,0.9663875,0.14622499,0.99993175,0.0010244105,0.9662723,0.14610836,0.99993175,0.0010123322,0.9663107,0.14622329
